D_ID,CREATED,ORIGIN_PID,DESTINATION_PID,VALID_FROM,VALID_TO,COMPANY_ID,SUPPLIER_ID,EQUIPMENT_ID
386913979,2021-05-26T08:40:45.226Z,723,54,2021-05-01,2021-05-14,4023,53,1
390039410,2021-05-25T18:34:44.890Z,191,678,2021-05-17,2021-05-31,3564,40,4
388818107,2021-05-25T18:36:41.224Z,736,638,2021-05-01,2021-05-14,3564,48,2
388810683,2021-05-25T18:36:41.222Z,898,681,2021-05-10,2021-05-14,3564,40,4
386914714,2021-05-26T08:40:45.227Z,529,54,2021-05-01,2021-05-14,4023,53,1
388818442,2021-05-25T18:36:41.223Z,723,681,2021-05-01,2021-05-14,3564,1023,4
385865357,2021-05-25T18:36:41.205Z,266,54,2021-05-01,2021-05-02,3564,38,4
388813720,2021-05-25T18:36:41.222Z,806,638,2021-05-10,2021-05-14,3564,40,4
390028551,2021-05-25T18:34:44.890Z,781,308,2021-05-15,2021-05-31,3564,43,1
388818075,2021-05-25T18:36:41.225Z,736,681,2021-05-01,2021-05-14,3564,48,1
390031710,2021-05-25T18:34:44.920Z,678,266,2021-06-15,2021-06-30,3564,82,1
388815669,2021-05-25T18:36:41.222Z,781,638,2021-05-10,2021-05-14,3564,40,1
390002260,2021-05-25T18:32:03.202Z,806,308,2021-05-15,2021-05-31,3564,114,4
390007464,2021-05-25T18:32:03.209Z,529,308,2021-05-15,2021-05-31,3564,82,4
390005569,2021-05-25T18:32:03.210Z,678,266,2021-05-01,2021-05-02,3564,82,4
389850860,2021-05-25T13:33:07.504Z,638,191,2021-05-01,2021-05-31,3709,1023,1
390413806,2021-05-26T18:40:22.501Z,723,587,2021-05-01,2021-05-14,3709,53,2
388816252,2021-05-25T18:36:41.220Z,764,218,2021-05-01,2021-05-14,3564,53,2
389885233,2021-05-25T14:30:02.259Z,585,796,2021-05-01,2022-04-30,3054,249,4
388814470,2021-05-25T18:36:41.221Z,796,638,2021-05-01,2021-05-14,3564,53,4
390001224,2021-05-25T18:32:03.201Z,912,308,2021-05-10,2021-05-16,3564,40,2
390002122,2021-05-25T18:32:03.202Z,806,678,2021-05-10,2021-05-16,3564,40,4
385865950,2021-05-25T18:36:41.205Z,266,218,2021-05-01,2021-05-02,3564,38,1
389592955,2021-05-24T20:50:56.106Z,587,796,2021-04-15,2021-04-30,3709,43,4
390412913,2021-05-26T18:40:22.501Z,898,638,2021-05-01,2021-05-14,3709,53,4
385864970,2021-05-25T18:36:41.205Z,266,587,2021-05-01,2021-05-02,3564,38,4
388828324,2021-05-25T18:36:41.225Z,529,638,2021-05-01,2021-05-14,3564,53,4
388817785,2021-05-25T18:36:41.224Z,736,218,2021-05-01,2021-05-14,3564,53,4
390010013,2021-05-25T18:32:03.200Z,266,308,2021-05-15,2021-05-31,3564,82,4
390002814,2021-05-25T18:32:03.201Z,796,308,2021-05-15,2021-05-31,3564,114,1
390028553,2021-05-25T18:34:44.890Z,781,308,2021-05-17,2021-05-31,3564,40,2
388810491,2021-05-25T18:36:41.222Z,898,218,2021-05-01,2021-05-14,3564,53,1
386913102,2021-05-26T08:40:45.227Z,781,218,2021-05-01,2021-05-14,4023,53,4
389848669,2021-05-25T13:33:07.543Z,681,688,2021-05-01,2021-05-31,3709,1023,4
390074070,2021-05-25T18:38:17.339Z,638,796,2021-05-15,2021-05-16,3564,190,2
388837720,2021-05-25T18:36:41.221Z,191,54,2021-05-10,2021-05-14,3564,40,4
390004300,2021-05-25T18:32:03.209Z,736,308,2021-05-15,2021-05-31,3564,82,1
389851087,2021-05-25T13:33:07.508Z,638,585,2021-05-01,2021-05-31,3709,1023,2
388836573,2021-05-25T18:36:41.221Z,191,218,2021-05-01,2021-05-14,3564,48,4
390001574,2021-05-25T18:32:03.203Z,898,308,2021-05-15,2021-05-31,3564,38,4
390002811,2021-05-25T18:32:03.198Z,796,308,2021-05-15,2021-05-31,3564,190,1
388814465,2021-05-25T18:36:41.221Z,796,638,2021-05-01,2021-05-14,3564,1023,2
380246589,2021-05-25T18:54:33.969Z,308,796,2021-05-01,2021-05-02,3564,53,2
380234173,2021-05-25T18:54:33.967Z,678,912,2021-05-01,2021-05-02,3564,53,1
386913912,2021-05-26T08:40:45.227Z,736,218,2021-05-01,2021-05-14,4023,53,2
388815668,2021-05-25T18:36:41.222Z,781,638,2021-05-10,2021-05-14,3564,40,2
389855163,2021-05-25T13:33:07.549Z,504,266,2021-05-01,2021-05-31,3709,1023,2
389852283,2021-05-25T13:33:07.508Z,587,723,2021-05-01,2021-05-31,3709,1023,4
388837722,2021-05-25T18:36:41.221Z,191,54,2021-05-10,2021-05-14,3564,40,1
386912673,2021-05-26T08:40:45.227Z,898,54,2021-05-01,2021-05-14,4023,53,2
390156841,2021-05-25T18:49:58.215Z,736,308,2021-05-15,2021-05-31,3564,89,2
390412952,2021-05-26T18:40:22.501Z,898,54,2021-05-01,2021-05-14,3709,53,4
389592249,2021-05-24T20:50:56.106Z,638,764,2021-04-15,2021-04-30,3709,43,4
388810053,2021-05-25T18:36:41.222Z,898,504,2021-05-01,2021-05-14,3564,53,2
380234200,2021-05-25T18:54:33.967Z,678,806,2021-04-01,2021-04-30,3564,53,4
386161283,2021-05-25T18:54:33.975Z,308,638,2021-05-01,2021-05-31,3564,53,4
386914506,2021-05-26T08:40:45.226Z,723,587,2021-05-01,2021-05-14,4023,53,1
389592237,2021-05-24T20:50:56.105Z,638,796,2021-04-15,2021-04-30,3709,43,4
390009372,2021-05-25T18:32:03.211Z,308,585,2021-05-01,2021-05-02,3564,82,2
380247606,2021-05-25T18:54:33.969Z,308,191,2021-04-01,2021-04-30,3564,53,2
390038789,2021-05-25T18:34:44.889Z,266,308,2021-05-15,2021-05-31,3564,48,4
389857082,2021-05-25T13:33:07.517Z,308,806,2021-05-01,2021-05-31,3709,1023,2
389849127,2021-05-25T13:33:07.522Z,681,723,2021-05-01,2021-05-31,3709,1023,4
389592950,2021-05-24T20:50:56.109Z,681,806,2021-04-15,2021-04-30,3709,43,4
390004079,2021-05-25T18:32:03.198Z,723,308,2021-05-15,2021-05-31,3564,190,4
390094787,2021-05-25T18:38:17.342Z,54,764,2021-05-15,2021-05-16,3564,190,2
390002569,2021-05-25T18:32:03.202Z,781,308,2021-05-15,2021-05-31,3564,38,1
390134522,2021-05-25T18:43:48.426Z,587,796,2021-05-15,2021-06-30,3564,190,1
388818078,2021-05-25T18:36:41.225Z,736,681,2021-05-01,2021-05-14,3564,43,1
390227857,2021-05-25T21:57:28.189Z,638,723,2021-05-01,2021-05-31,538,136,1
380234236,2021-05-25T18:54:33.967Z,678,781,2021-04-01,2021-04-30,3564,53,4
390413155,2021-05-26T18:40:22.501Z,806,587,2021-05-01,2021-05-14,3709,53,4
386916744,2021-05-26T08:40:45.227Z,266,504,2021-05-01,2021-05-14,4023,53,1
386914693,2021-05-26T08:40:45.227Z,529,218,2021-05-01,2021-05-14,4023,53,1
385869640,2021-05-25T18:36:41.205Z,191,54,2021-05-01,2021-05-02,3564,38,4
380234203,2021-05-25T18:54:33.967Z,678,806,2021-05-01,2021-05-02,3564,53,1
390414071,2021-05-26T18:40:22.501Z,688,218,2021-05-01,2021-05-14,3709,53,2
390073883,2021-05-25T18:38:17.339Z,638,191,2021-05-15,2021-05-16,3564,190,1
390009930,2021-05-25T18:32:03.211Z,308,736,2021-05-01,2021-05-02,3564,82,1
388818780,2021-05-25T18:36:41.223Z,723,54,2021-05-01,2021-05-14,3564,1023,4
380247607,2021-05-25T18:54:33.969Z,308,191,2021-05-01,2021-05-02,3564,53,1
390072740,2021-05-25T18:38:17.343Z,681,191,2021-05-15,2021-05-16,3564,190,2
385869447,2021-05-25T18:36:41.205Z,191,218,2021-05-01,2021-05-02,3564,38,1
390004294,2021-05-25T18:32:03.198Z,736,308,2021-05-15,2021-05-31,3564,190,1
390141031,2021-05-25T18:43:48.426Z,218,736,2021-05-15,2021-06-30,3564,190,4
390161759,2021-05-25T18:49:58.215Z,585,308,2021-05-15,2021-05-31,3564,89,1
380247564,2021-05-25T18:54:33.969Z,308,266,2021-04-01,2021-04-30,3564,53,2
390072337,2021-05-25T18:38:17.343Z,681,796,2021-05-15,2021-05-16,3564,190,2
389592239,2021-05-24T20:50:56.104Z,638,796,2021-04-15,2021-04-30,3709,43,1
390000791,2021-05-25T18:32:03.201Z,912,308,2021-05-15,2021-05-31,3564,82,1
390002806,2021-05-25T18:32:03.201Z,796,308,2021-05-15,2021-05-31,3564,1023,4
390073716,2021-05-25T18:38:17.340Z,638,736,2021-05-15,2021-05-16,3564,190,2
390413168,2021-05-26T18:40:22.501Z,806,504,2021-05-01,2021-05-14,3709,53,2
389849800,2021-05-25T13:33:07.518Z,681,153,2021-05-01,2021-05-31,3709,1023,1
388817779,2021-05-25T18:36:41.224Z,736,218,2021-05-01,2021-05-14,3564,1023,4
390004078,2021-05-25T18:32:03.204Z,723,308,2021-05-15,2021-05-31,3564,1023,1
388814912,2021-05-25T18:36:41.221Z,796,587,2021-05-01,2021-05-14,3564,1023,2
388817596,2021-05-25T18:36:41.224Z,736,587,2021-05-01,2021-05-14,3564,53,4
380234215,2021-05-25T18:54:33.967Z,678,796,2021-05-01,2021-05-02,3564,53,1
389592551,2021-05-24T20:50:56.109Z,681,781,2021-04-15,2021-04-30,3709,43,2
388834598,2021-05-25T18:36:41.220Z,266,587,2021-05-01,2021-05-14,3564,1023,4
388834216,2021-05-25T18:36:41.220Z,266,218,2021-05-10,2021-05-14,3564,40,1
390412914,2021-05-26T18:40:22.500Z,898,638,2021-05-01,2021-05-14,3709,53,2
388818669,2021-05-25T18:36:41.222Z,723,218,2021-05-01,2021-05-14,3564,1023,4
388810052,2021-05-25T18:36:41.222Z,898,504,2021-05-01,2021-05-14,3564,53,4
388834212,2021-05-25T18:36:41.220Z,266,218,2021-05-01,2021-05-14,3564,43,2
389852252,2021-05-25T13:33:07.508Z,587,764,2021-05-01,2021-05-31,3709,1023,1
390002730,2021-05-25T18:32:03.201Z,796,678,2021-05-10,2021-05-16,3564,40,1
390010012,2021-05-25T18:32:03.200Z,266,308,2021-05-15,2021-05-31,3564,114,1
389592258,2021-05-24T20:50:56.105Z,638,736,2021-04-15,2021-04-30,3709,43,4
390170856,2021-05-25T18:49:58.213Z,266,308,2021-05-15,2021-05-31,3564,89,2
388809978,2021-05-25T18:36:41.222Z,898,638,2021-05-01,2021-05-14,3564,48,4
388817601,2021-05-25T18:36:41.224Z,736,587,2021-05-01,2021-05-14,3564,48,1
390413825,2021-05-26T18:40:22.500Z,723,218,2021-05-01,2021-05-14,3709,53,1
390088142,2021-05-25T18:38:17.340Z,218,764,2021-05-15,2021-05-16,3564,190,4
388817921,2021-05-25T18:36:41.225Z,736,54,2021-05-01,2021-05-14,3564,53,4
390414528,2021-05-26T18:40:22.501Z,585,504,2021-05-01,2021-05-14,3709,53,2
390413174,2021-05-26T18:40:22.501Z,806,218,2021-05-01,2021-05-14,3709,53,2
389852739,2021-05-25T13:33:07.508Z,587,796,2021-05-01,2021-05-31,3709,1023,4
388813715,2021-05-25T18:36:41.222Z,806,638,2021-05-01,2021-05-14,3564,53,2
390227812,2021-05-25T21:57:28.189Z,736,191,2021-05-01,2021-05-31,538,136,1
386916859,2021-05-26T08:40:45.227Z,191,504,2021-05-01,2021-05-14,4023,53,2
389854937,2021-05-25T13:33:07.556Z,504,764,2021-05-01,2021-05-31,3709,1023,2
390004305,2021-05-25T18:32:03.209Z,736,308,2021-05-10,2021-05-16,3564,40,2
389854936,2021-05-25T13:33:07.556Z,504,764,2021-05-01,2021-05-31,3709,1023,4
388834610,2021-05-25T18:36:41.220Z,266,587,2021-05-01,2021-05-14,3564,43,4
385867570,2021-05-25T18:36:41.206Z,218,736,2021-04-15,2021-04-16,3564,190,1
389595185,2021-05-24T20:50:56.112Z,54,585,2021-04-15,2021-04-30,3709,43,4
386914497,2021-05-26T08:40:45.226Z,723,638,2021-05-01,2021-05-14,4023,53,1
380246642,2021-05-25T18:54:33.969Z,308,764,2021-04-01,2021-04-30,3564,53,4
390003151,2021-05-25T18:32:03.199Z,764,308,2021-05-15,2021-05-31,3564,68,1
390172953,2021-05-25T18:49:58.214Z,191,308,2021-05-15,2021-05-31,3564,89,2
390010890,2021-05-25T18:32:03.198Z,153,308,2021-05-15,2021-05-31,3564,82,4
390035233,2021-05-25T18:34:44.896Z,529,308,2021-05-15,2021-05-31,3564,48,2
388815693,2021-05-25T18:36:41.222Z,781,587,2021-05-10,2021-05-14,3564,40,4
386913897,2021-05-26T08:40:45.227Z,736,504,2021-05-01,2021-05-14,4023,53,2
390002807,2021-05-25T18:32:03.201Z,796,308,2021-05-15,2021-05-31,3564,1023,2
389850834,2021-05-25T13:33:07.518Z,638,912,2021-05-01,2021-05-31,3709,1023,4
389592337,2021-05-24T20:50:56.106Z,587,912,2021-04-15,2021-04-30,3709,43,4
386913394,2021-05-26T08:40:45.227Z,806,218,2021-05-01,2021-05-14,4023,53,4
390131206,2021-05-25T18:43:48.426Z,681,736,2021-05-15,2021-06-30,3564,190,1
388814466,2021-05-25T18:36:41.221Z,796,638,2021-05-01,2021-05-14,3564,1023,1
386914286,2021-05-26T08:40:45.226Z,585,218,2021-05-01,2021-05-14,4023,53,1
388813680,2021-05-25T18:36:41.222Z,806,681,2021-05-01,2021-05-14,3564,1023,1
390001570,2021-05-25T18:32:03.203Z,898,308,2021-05-15,2021-05-31,3564,68,1
380246630,2021-05-25T18:54:33.969Z,308,781,2021-04-01,2021-04-30,3564,53,4
389593078,2021-05-24T20:50:56.106Z,587,191,2021-04-15,2021-04-30,3709,43,4
390412892,2021-05-26T18:40:22.501Z,912,54,2021-05-01,2021-05-14,3709,53,4
389855015,2021-05-25T13:33:07.590Z,504,688,2021-05-01,2021-05-31,3709,1023,2
390028263,2021-05-25T18:34:44.890Z,781,678,2021-05-17,2021-05-31,3564,40,4
386914269,2021-05-26T08:40:45.228Z,585,504,2021-05-01,2021-05-14,4023,53,4
390072342,2021-05-25T18:38:17.343Z,681,781,2021-05-15,2021-05-16,3564,190,4
389592850,2021-05-24T20:50:56.105Z,218,781,2021-04-15,2021-04-30,3709,43,4
386913228,2021-05-26T08:40:45.227Z,764,218,2021-05-01,2021-05-14,4023,53,4
388814926,2021-05-25T18:36:41.221Z,796,587,2021-05-10,2021-05-14,3564,40,4
389594973,2021-05-24T20:50:56.109Z,54,191,2021-04-15,2021-04-30,3709,43,2
386914844,2021-05-26T08:40:45.227Z,688,54,2021-05-01,2021-05-14,4023,53,2
390227856,2021-05-25T21:57:28.189Z,638,723,2021-05-01,2021-05-31,538,136,2
390002555,2021-05-25T18:32:03.202Z,781,308,2021-05-15,2021-05-31,3564,1023,4
390413485,2021-05-26T18:40:22.501Z,781,504,2021-05-01,2021-05-14,3709,53,2
389855311,2021-05-25T13:33:07.551Z,504,153,2021-05-01,2021-05-31,3709,1023,1
390072741,2021-05-25T18:38:17.343Z,681,191,2021-05-15,2021-05-16,3564,190,1
380246643,2021-05-25T18:54:33.969Z,308,764,2021-05-01,2021-05-02,3564,53,2
390007474,2021-05-25T18:32:03.209Z,529,308,2021-05-15,2021-05-31,3564,38,2
390415372,2021-05-26T18:40:22.500Z,191,587,2021-05-01,2021-05-14,3709,53,1
388817783,2021-05-25T18:43:48.399Z,736,218,2021-05-01,2021-05-02,3564,190,2
389592966,2021-05-24T20:50:56.104Z,587,781,2021-04-15,2021-04-30,3709,43,1
389855197,2021-05-25T13:33:07.530Z,504,191,2021-05-01,2021-05-31,3709,1023,1
388821221,2021-05-25T18:36:41.221Z,688,638,2021-05-01,2021-05-14,3564,53,4
380246570,2021-05-25T18:54:33.969Z,308,806,2021-04-01,2021-04-30,3564,53,4
380246571,2021-05-25T18:54:33.969Z,308,806,2021-05-01,2021-05-02,3564,53,2
388815983,2021-05-25T18:36:41.220Z,764,638,2021-05-10,2021-05-14,3564,40,1
389591705,2021-05-24T20:50:56.110Z,681,912,2021-04-15,2021-04-30,3709,43,4
388818680,2021-05-25T18:36:41.222Z,723,218,2021-05-10,2021-05-14,3564,40,1
388818873,2021-05-25T18:36:41.222Z,723,638,2021-05-01,2021-05-14,3564,48,2
389593841,2021-05-24T20:50:56.104Z,587,529,2021-04-15,2021-04-30,3709,43,1
390413800,2021-05-26T18:40:22.500Z,723,638,2021-05-01,2021-05-14,3709,53,2
388834215,2021-05-25T18:36:41.220Z,266,218,2021-05-10,2021-05-14,3564,40,2
380234176,2021-05-25T18:54:33.967Z,678,898,2021-04-01,2021-04-30,3564,53,4
389850177,2021-05-25T13:33:07.517Z,681,266,2021-05-01,2021-05-31,3709,1023,2
388818444,2021-05-25T18:36:41.223Z,723,681,2021-05-01,2021-05-14,3564,1023,1
388813744,2021-05-25T18:36:41.222Z,806,587,2021-05-01,2021-05-14,3564,1023,2
388817787,2021-05-25T18:36:41.224Z,736,218,2021-05-01,2021-05-14,3564,53,1
386161285,2021-05-25T18:54:33.975Z,308,638,2021-05-01,2021-05-31,3564,53,2
385853167,2021-05-25T18:36:41.206Z,587,585,2021-04-15,2021-04-16,3564,190,4
386916757,2021-05-26T08:40:45.227Z,266,218,2021-05-01,2021-05-14,4023,53,4
390027998,2021-05-25T18:34:44.892Z,806,678,2021-05-17,2021-05-31,3564,40,1
386913103,2021-05-26T08:40:45.227Z,781,218,2021-05-01,2021-05-14,4023,53,2
386913213,2021-05-26T08:40:45.228Z,764,504,2021-05-01,2021-05-14,4023,53,4
388810730,2021-05-25T18:36:41.222Z,898,54,2021-05-01,2021-05-14,3564,48,1
385865948,2021-05-25T18:36:41.205Z,266,218,2021-05-01,2021-05-02,3564,38,2
389850789,2021-05-25T13:33:07.507Z,638,266,2021-05-01,2021-05-31,3709,1023,4
388837250,2021-05-25T18:36:41.221Z,191,638,2021-05-01,2021-05-14,3564,1023,2
389592566,2021-05-24T20:50:56.109Z,681,723,2021-04-15,2021-04-30,3709,43,2
389591737,2021-05-24T20:50:56.106Z,681,529,2021-04-15,2021-04-30,3709,43,1
388810669,2021-05-25T18:36:41.222Z,898,681,2021-05-01,2021-05-14,3564,1023,2
385831830,2021-05-25T18:36:41.205Z,912,218,2021-05-01,2021-05-02,3564,38,1
389592843,2021-05-24T20:50:56.104Z,218,796,2021-04-15,2021-04-30,3709,43,1
388813752,2021-05-25T18:36:41.222Z,806,587,2021-05-10,2021-05-14,3564,40,4
389855550,2021-05-25T13:33:07.578Z,504,585,2021-05-01,2021-05-31,3709,1023,4
390011227,2021-05-25T18:32:03.202Z,191,308,2021-05-15,2021-05-31,3564,38,1
390227798,2021-05-25T21:57:28.189Z,781,723,2021-05-01,2021-05-31,538,136,4
389852246,2021-05-25T13:33:07.507Z,587,781,2021-05-01,2021-05-31,3709,1023,1
388817784,2021-05-25T18:43:48.399Z,736,218,2021-05-01,2021-05-02,3564,190,1
388816084,2021-05-25T18:36:41.222Z,781,504,2021-05-01,2021-05-14,3564,53,1
388808847,2021-05-25T18:36:41.220Z,912,218,2021-05-10,2021-05-14,3564,40,4
390005572,2021-05-25T18:32:03.210Z,678,191,2021-05-01,2021-05-02,3564,82,4
380247561,2021-05-25T18:54:33.969Z,308,266,2021-05-01,2021-05-02,3564,53,4
389592852,2021-05-24T20:50:56.104Z,218,781,2021-04-15,2021-04-30,3709,43,1
388834205,2021-05-25T18:36:41.220Z,266,218,2021-05-01,2021-05-14,3564,53,4
388837255,2021-05-25T18:36:41.221Z,191,638,2021-05-01,2021-05-14,3564,53,4
390414053,2021-05-26T18:40:22.500Z,688,587,2021-05-01,2021-05-14,3709,53,2
385851603,2021-05-25T18:36:41.206Z,638,585,2021-04-15,2021-04-16,3564,190,4
388834600,2021-05-25T18:36:41.220Z,266,587,2021-05-01,2021-05-14,3564,1023,1
390413492,2021-05-26T18:40:22.500Z,781,218,2021-05-01,2021-05-14,3709,53,1
386916285,2021-05-26T08:40:45.227Z,266,587,2021-05-01,2021-05-14,4023,53,2
390029480,2021-05-25T18:34:44.888Z,764,308,2021-05-17,2021-05-31,3564,40,2
386912990,2021-05-26T08:40:45.227Z,912,638,2021-05-01,2021-05-14,4023,53,2
390002483,2021-05-25T18:32:03.202Z,781,678,2021-05-10,2021-05-16,3564,40,4
388836564,2021-05-25T18:36:41.221Z,191,218,2021-05-01,2021-05-14,3564,1023,4
385844969,2021-05-25T18:36:41.206Z,736,218,2021-05-01,2021-05-02,3564,38,2
389852517,2021-05-25T13:33:07.505Z,587,266,2021-05-01,2021-05-31,3709,1023,1
388837215,2021-05-25T18:36:41.221Z,191,681,2021-05-01,2021-05-14,3564,48,1
390007475,2021-05-25T18:32:03.209Z,529,308,2021-05-15,2021-05-31,3564,38,1
389850441,2021-05-25T13:33:07.511Z,638,781,2021-05-01,2021-05-31,3709,1023,2
380247090,2021-05-25T18:54:33.969Z,308,688,2021-05-01,2021-05-02,3564,53,4
388837719,2021-05-25T18:36:41.221Z,191,54,2021-05-01,2021-05-14,3564,43,1
389848754,2021-05-25T13:33:07.532Z,681,529,2021-05-01,2021-05-31,3709,1023,2
389592811,2021-05-24T20:50:56.105Z,218,912,2021-04-15,2021-04-30,3709,43,4
389592867,2021-05-24T20:50:56.104Z,218,723,2021-04-15,2021-04-30,3709,43,1
390000793,2021-05-25T18:32:03.201Z,912,308,2021-05-15,2021-05-31,3564,68,2
390011222,2021-05-25T18:32:03.202Z,191,308,2021-05-10,2021-05-16,3564,40,4
388814920,2021-05-25T18:36:41.221Z,796,587,2021-05-01,2021-05-14,3564,48,4
390010004,2021-05-25T18:32:03.200Z,266,308,2021-05-15,2021-05-31,3564,1023,4
388810675,2021-05-25T18:36:41.222Z,898,681,2021-05-01,2021-05-14,3564,53,2
388055537,2021-05-25T18:36:41.218Z,723,587,2021-05-01,2021-05-14,3564,53,2
388836579,2021-05-25T18:36:41.221Z,191,218,2021-05-10,2021-05-14,3564,40,4
380246633,2021-05-25T18:54:33.969Z,308,781,2021-05-01,2021-05-02,3564,53,1
390413779,2021-05-26T18:40:22.501Z,736,54,2021-05-01,2021-05-14,3709,53,2
390413072,2021-05-26T18:40:22.501Z,806,638,2021-05-01,2021-05-14,3709,53,4
389855196,2021-05-25T13:33:07.549Z,504,191,2021-05-01,2021-05-31,3709,1023,2
389595140,2021-05-24T20:50:56.109Z,54,781,2021-04-15,2021-04-30,3709,43,4
388818068,2021-05-25T18:36:41.225Z,736,681,2021-05-01,2021-05-14,3564,1023,2
388825975,2021-05-25T18:36:41.224Z,585,587,2021-05-01,2021-05-14,3564,48,2
390412853,2021-05-26T18:40:22.501Z,912,638,2021-05-01,2021-05-14,3709,53,4
386629806,2021-05-25T18:36:41.207Z,638,764,2021-04-16,2021-04-17,3564,190,2
385844077,2021-05-25T18:36:41.206Z,736,681,2021-05-01,2021-05-02,3564,38,4
389595175,2021-05-24T20:50:56.106Z,54,688,2021-04-15,2021-04-30,3709,43,1
390029786,2021-05-25T18:34:44.888Z,764,678,2021-05-17,2021-05-31,3564,40,2
388814431,2021-05-25T18:36:41.221Z,796,681,2021-05-01,2021-05-14,3564,43,2
388814740,2021-05-25T18:36:41.221Z,796,54,2021-05-01,2021-05-14,3564,48,1
390088130,2021-05-25T18:38:17.340Z,218,796,2021-05-15,2021-05-16,3564,190,4
390001225,2021-05-25T18:32:03.201Z,912,308,2021-05-10,2021-05-16,3564,40,1
390004296,2021-05-25T18:32:03.209Z,736,308,2021-05-15,2021-05-31,3564,114,2
390414533,2021-05-26T18:40:22.501Z,585,218,2021-05-01,2021-05-14,3709,53,4
390414064,2021-05-26T18:40:22.502Z,688,504,2021-05-01,2021-05-14,3709,53,4
386912999,2021-05-26T08:40:45.227Z,912,587,2021-05-01,2021-05-14,4023,53,2
388837251,2021-05-25T18:36:41.221Z,191,638,2021-05-01,2021-05-14,3564,1023,1
388837717,2021-05-25T18:36:41.221Z,191,54,2021-05-01,2021-05-14,3564,43,4
389855309,2021-05-25T13:33:07.578Z,504,153,2021-05-01,2021-05-31,3709,1023,4
388815874,2021-05-25T18:36:41.222Z,781,54,2021-05-10,2021-05-14,3564,40,4
388814471,2021-05-25T18:36:41.221Z,796,638,2021-05-01,2021-05-14,3564,53,2
388818787,2021-05-25T18:36:41.223Z,723,54,2021-05-10,2021-05-14,3564,40,2
390413211,2021-05-26T18:40:22.500Z,796,638,2021-05-01,2021-05-14,3709,53,1
388815876,2021-05-25T18:36:41.222Z,781,54,2021-05-10,2021-05-14,3564,40,1
388810734,2021-05-25T18:36:41.222Z,898,54,2021-05-10,2021-05-14,3564,40,4
388815665,2021-05-25T18:36:41.221Z,781,638,2021-05-01,2021-05-14,3564,53,2
385844478,2021-05-25T18:36:41.206Z,736,54,2021-05-01,2021-05-02,3564,38,2
388055293,2021-05-25T18:36:41.218Z,723,218,2021-05-01,2021-05-14,3564,53,2
380263322,2021-05-25T18:54:34.200Z,308,587,2021-04-01,2021-04-02,3564,53,1
380234267,2021-05-25T18:54:33.967Z,678,723,2021-05-01,2021-05-02,3564,53,2
380247328,2021-05-25T18:54:33.969Z,308,736,2021-04-01,2021-04-30,3564,53,4
388810722,2021-05-25T18:36:41.222Z,898,54,2021-05-01,2021-05-14,3564,1023,4
390009909,2021-05-25T18:32:03.211Z,308,796,2021-05-01,2021-05-02,3564,82,1
388834387,2021-05-25T18:36:41.220Z,266,54,2021-05-01,2021-05-14,3564,48,1
389857180,2021-05-25T13:33:07.543Z,308,688,2021-05-01,2021-05-31,3709,1023,2
385865946,2021-05-25T18:36:41.205Z,266,218,2021-05-01,2021-05-02,3564,38,4
390074684,2021-05-25T18:38:17.341Z,587,796,2021-05-15,2021-05-16,3564,190,1
389592259,2021-05-24T20:50:56.105Z,638,736,2021-04-15,2021-04-30,3709,43,2
390037683,2021-05-25T18:34:44.921Z,308,764,2021-06-15,2021-06-30,3564,82,1
388814418,2021-05-25T18:36:41.221Z,796,681,2021-05-01,2021-05-14,3564,1023,4
385834162,2021-05-25T18:36:41.206Z,898,54,2021-05-01,2021-05-02,3564,38,1
386629805,2021-05-25T18:36:41.207Z,638,764,2021-04-16,2021-04-17,3564,190,4
385865592,2021-05-25T18:36:41.205Z,266,681,2021-05-01,2021-05-02,3564,38,4
389851120,2021-05-25T13:33:07.511Z,638,529,2021-05-01,2021-05-31,3709,1023,2
390027088,2021-05-25T18:34:44.890Z,796,678,2021-05-17,2021-05-31,3564,40,2
388818076,2021-05-25T18:36:41.225Z,736,681,2021-05-01,2021-05-14,3564,43,4
385838048,2021-05-25T18:36:41.205Z,796,681,2021-05-01,2021-05-02,3564,38,2
388837710,2021-05-25T18:36:41.221Z,191,54,2021-05-01,2021-05-14,3564,1023,1
380234171,2021-05-25T18:54:33.967Z,678,912,2021-05-01,2021-05-02,3564,53,2
388810674,2021-05-25T18:36:41.222Z,898,681,2021-05-01,2021-05-14,3564,53,4
386912623,2021-05-26T08:40:45.226Z,898,587,2021-05-01,2021-05-14,4023,53,1
388817923,2021-05-25T18:36:41.224Z,736,54,2021-05-01,2021-05-14,3564,53,1
389592345,2021-05-24T20:50:56.104Z,587,898,2021-04-15,2021-04-30,3709,43,1
385851073,2021-05-25T18:36:41.206Z,638,796,2021-04-15,2021-04-16,3564,190,4
390413215,2021-05-26T18:40:22.501Z,796,587,2021-05-01,2021-05-14,3709,53,4
390415093,2021-05-26T18:40:22.500Z,266,587,2021-05-01,2021-05-14,3709,53,1
390164147,2021-05-25T18:49:58.215Z,529,308,2021-05-15,2021-05-31,3564,89,2
386913633,2021-05-26T08:40:45.227Z,736,638,2021-05-01,2021-05-14,4023,53,4
390074740,2021-05-25T18:38:17.341Z,587,191,2021-05-15,2021-05-16,3564,190,1
389885235,2021-05-25T14:30:02.259Z,585,796,2021-05-01,2022-04-30,3054,249,1
