D_ID,CURRENCY,CHARGE_VALUE
386913381,USD,-416
386913381,USD,157
390414087,USD,-456
390414087,USD,496
390414087,USD,53
390414087,USD,42
390414087,USD,3400
390414087,USD,120
386914661,USD,4571
386914661,USD,237
386914661,USD,-490
386914661,USD,493
390414048,USD,3391
390414048,USD,460
390414048,USD,-414
390414048,USD,56
390414048,USD,55
390414048,USD,117
390413806,USD,4242
390413806,USD,412
390413806,USD,29
390413806,USD,134
390413806,USD,-457
390413806,USD,498
386914271,USD,3760
386914271,USD,212
386914271,USD,-395
386914271,USD,471
386912935,USD,3393
386912935,USD,126
386912935,USD,-447
386912935,USD,486
386912899,USD,489
386912899,USD,-443
386912899,USD,138
386912899,USD,3746
390414071,USD,495
390414071,USD,-494
390414071,USD,4247
390414071,USD,162
390414071,USD,56
390414071,USD,136
386912873,USD,4372
386913189,USD,550
386913189,USD,-494
386913189,USD,4357
386913189,USD,169
390413552,USD,3382
390413552,USD,531
390413552,USD,-483
390413552,USD,79
390413552,USD,42
390413552,USD,99
390415093,USD,3357
390415093,USD,135
390415093,USD,42
386913978,USD,4214
386913978,USD,485
386913978,USD,-449
386913978,USD,389
390413189,USD,154
390413189,USD,39
390413189,USD,138
390413189,USD,-466
390413189,USD,524
390413189,USD,4205
390412861,USD,-436
390412861,USD,509
390412861,USD,3386
390412861,USD,105
390412861,USD,45
390412861,USD,79
386914430,USD,4223
386914430,USD,276
386914430,USD,-493
386914430,USD,510
390415085,USD,4382
390415085,USD,167
390415085,USD,65
390415085,USD,132
390415085,USD,-501
390415085,USD,521
390413249,USD,45
390413249,USD,199
390413249,USD,4199
390413249,USD,106
390413249,USD,503
390413249,USD,-442
386914306,USD,4246
386914306,USD,250
386914306,USD,-473
386914306,USD,513
390415477,USD,94
390415477,USD,68
390415477,USD,189
390415477,USD,4398
390415477,USD,-442
390415477,USD,520
390413544,USD,128
390413544,USD,-442
390413544,USD,34
390413544,USD,4779
390413544,USD,169
386912989,USD,541
386912989,USD,-484
386912989,USD,161
386912989,USD,4362
390414534,USD,65
390414534,USD,245
390414534,USD,4224
390414534,USD,104
390414534,USD,525
390414534,USD,-446
386913941,USD,472
386913941,USD,4748
386913941,USD,381
386913941,USD,-432
386913088,USD,165
386913088,USD,4622
386913088,USD,-405
386913088,USD,440
386912653,USD,3371
386912653,USD,138
386912653,USD,-469
386912653,USD,524
390415093,USD,503
390415093,USD,95
390415093,USD,-488
390413807,USD,-487
390413807,USD,3391
390413807,USD,298
390413807,USD,62
390413807,USD,83
390413807,USD,497
386912990,USD,509
386912990,USD,-477
386912990,USD,205
386912990,USD,4247
386913442,USD,499
386913442,USD,-440
386913442,USD,135
386913442,USD,3357
390414343,USD,3469
390414343,USD,232
390414343,USD,49
390414343,USD,43
390414343,USD,-479
390414343,USD,534
386916744,USD,471
386916744,USD,-430
386916744,USD,156
386916744,USD,3719
386916286,USD,-446
386916286,USD,521
386916286,USD,159
386916286,USD,3387
390413188,USD,207
390413188,USD,4359
390413188,USD,97
390413188,USD,49
386914285,USD,4220
386914285,USD,228
386914285,USD,-457
386914285,USD,519
390412938,USD,-475
390412938,USD,4220
390412938,USD,159
390412938,USD,31
390412938,USD,135
390412938,USD,526
386913896,USD,467
386913896,USD,-422
386913896,USD,253
386913896,USD,4760
386913957,USD,411
386913957,USD,-451
386913957,USD,524
386913957,USD,4226
390415087,USD,3381
390415087,USD,134
390415087,USD,38
390415087,USD,63
390415087,USD,-400
390415087,USD,460
386914792,USD,508
386914792,USD,194
386914792,USD,-461
386914792,USD,4380
386912545,USD,3366
386912545,USD,139
386912545,USD,-474
386912545,USD,525
390415384,USD,33
390415384,USD,97
390415384,USD,-407
390415384,USD,486
390415384,USD,117
390415384,USD,3739
386913123,USD,4381
386913123,USD,189
386913123,USD,-492
386913123,USD,499
390414065,USD,4597
390414065,USD,192
390414065,USD,13
390414065,USD,108
390414065,USD,-438
390414065,USD,443
390413073,USD,162
390413073,USD,4238
390413073,USD,65
390413073,USD,524
390413073,USD,-455
390413073,USD,129
386913124,USD,4203
386913124,USD,207
386913124,USD,-475
386913124,USD,505
390413506,USD,-491
390413506,USD,492
390413506,USD,115
390413506,USD,22
390413506,USD,200
390413506,USD,4209
386913199,USD,490
386913199,USD,4210
386913199,USD,201
386913199,USD,-492
390414047,USD,4213
390414047,USD,205
390414047,USD,63
390414047,USD,105
390414047,USD,-495
390414047,USD,527
386914286,USD,3357
386914286,USD,219
386914286,USD,-471
386914286,USD,531
386913958,USD,518
386913958,USD,-452
386913958,USD,294
386913958,USD,3376
390413175,USD,3399
390413175,USD,142
390413175,USD,17
390413175,USD,42
390413175,USD,-475
390413175,USD,493
386912934,USD,4199
386912934,USD,162
386912934,USD,-477
386912934,USD,529
386912998,USD,4362
386912998,USD,158
386912998,USD,-438
386912998,USD,515
386914714,USD,-439
386914714,USD,209
386914714,USD,3511
390415478,USD,4215
390415478,USD,200
390415478,USD,39
390415478,USD,135
390415478,USD,-465
390415478,USD,532
390412860,USD,490
390412860,USD,4223
390412860,USD,167
390412860,USD,21
390412860,USD,139
390412860,USD,-439
390413757,USD,4745
390413757,USD,239
390413757,USD,40
390413757,USD,100
390413757,USD,-407
390413757,USD,475
386913876,USD,3397
386913876,USD,146
386913876,USD,-401
386913876,USD,440
386914714,USD,485
386912652,USD,-490
386912652,USD,179
386912652,USD,4203
386912652,USD,505
386915074,USD,257
386915074,USD,4205
386915074,USD,-468
386915074,USD,548
390412932,USD,454
390412932,USD,-401
390412932,USD,89
390412932,USD,62
390412932,USD,196
390412932,USD,4605
390413250,USD,3357
390413250,USD,146
390413250,USD,66
390413250,USD,65
390413250,USD,-477
390413250,USD,491
390413473,USD,4240
390413473,USD,166
390413473,USD,66
390413473,USD,122
390413473,USD,-460
390413473,USD,486
390415365,USD,4195
390415365,USD,545
390415365,USD,-473
390415365,USD,97
390415365,USD,29
390415365,USD,174
386912613,USD,529
386912613,USD,-481
386912613,USD,4214
386912613,USD,195
390412873,USD,3770
390412873,USD,154
390412873,USD,51
390412873,USD,47
390412873,USD,-444
390412873,USD,483
390415110,USD,117
390415110,USD,36
390415110,USD,161
390415110,USD,4233
390415110,USD,497
390415110,USD,-477
390413741,USD,183
390413741,USD,3358
390413741,USD,62
390413741,USD,55
390413741,USD,-408
390413741,USD,457
386913415,USD,-445
386913415,USD,533
386913415,USD,166
386913415,USD,4395
390413235,USD,22
390413235,USD,150
390413235,USD,3365
390413235,USD,493
390413235,USD,-441
390413235,USD,46
386912913,USD,-478
386912913,USD,177
386912913,USD,4203
386912913,USD,496
386914691,USD,4609
386914691,USD,252
386914691,USD,-481
386914807,USD,462
386914807,USD,-436
386914807,USD,195
386914807,USD,4776
390413739,USD,4396
390413739,USD,266
390413739,USD,63
390413739,USD,120
390413739,USD,-503
390413739,USD,519
390415372,USD,3389
390415372,USD,117
390415372,USD,44
390415372,USD,51
390415372,USD,-470
390415372,USD,534
390412871,USD,4759
390412871,USD,188
390412871,USD,59
390412871,USD,129
390412871,USD,-425
390412871,USD,468
386913898,USD,466
386913898,USD,3769
386913898,USD,202
386913898,USD,-402
386913074,USD,530
386913074,USD,-473
386913074,USD,155
386913074,USD,3360
390414085,USD,4371
390414085,USD,158
390414085,USD,58
390414085,USD,109
390414085,USD,-439
390414085,USD,515
386914793,USD,4210
386914793,USD,191
386914793,USD,-475
386914793,USD,525
390413528,USD,20
390413528,USD,477
390413528,USD,-434
390413528,USD,59
390413528,USD,111
390413528,USD,3396
390412931,USD,4782
390412931,USD,198
390412931,USD,30
390412931,USD,126
390412931,USD,-428
390412931,USD,478
390413188,USD,-491
390413188,USD,528
390415383,USD,67
390415383,USD,179
390415383,USD,4645
390415383,USD,494
390415383,USD,-437
390415383,USD,93
386916780,USD,3376
386916780,USD,124
386916780,USD,-451
386916780,USD,505
386912637,USD,4617
386912637,USD,170
386912637,USD,-440
386912637,USD,443
386912672,USD,-488
386912672,USD,524
386912672,USD,182
386912672,USD,4366
386913365,USD,4240
386913365,USD,499
386913365,USD,-464
386913365,USD,197
386914693,USD,491
386914693,USD,-486
386914693,USD,204
386914693,USD,3502
386916778,USD,4381
386916778,USD,208
386916778,USD,-490
386916778,USD,534
390413778,USD,-463
390413778,USD,537
390413778,USD,4352
390413778,USD,271
390413778,USD,53
390413778,USD,95
386912523,USD,519
386912523,USD,206
386912523,USD,-443
386912523,USD,4213
386913882,USD,502
386913882,USD,-449
386913882,USD,257
386913882,USD,4250
386916285,USD,498
386916285,USD,-472
386916285,USD,154
386916285,USD,4221
390415177,USD,-447
390415177,USD,494
390415177,USD,58
390415177,USD,3370
390415177,USD,131
390415177,USD,63
386913943,USD,3746
386913943,USD,297
386913943,USD,-397
386913943,USD,463
386913956,USD,516
386913956,USD,-482
386913956,USD,415
386913956,USD,4371
390413168,USD,4604
390413168,USD,188
390413168,USD,28
390413168,USD,93
390413168,USD,-437
390413168,USD,446
386916896,USD,513
386916896,USD,-475
386916896,USD,144
386916896,USD,3392
390415111,USD,484
390415111,USD,-487
390415111,USD,64
390415111,USD,14
390415111,USD,136
390415111,USD,3391
390413169,USD,3729
390413169,USD,107
390413169,USD,44
390413169,USD,48
390413169,USD,-441
390413169,USD,455
390412859,USD,127
390412859,USD,4365
390412859,USD,170
390412859,USD,53
390412859,USD,-446
390412859,USD,525
390413759,USD,3766
390413759,USD,229
390413759,USD,59
390413759,USD,88
390413759,USD,-444
390413759,USD,469
390412853,USD,-475
390412853,USD,4368
390412853,USD,154
390412853,USD,64
390412853,USD,127
390412853,USD,502
386914844,USD,495
386914844,USD,-493
386914844,USD,201
386914844,USD,4235
386912623,USD,3394
386912623,USD,145
386912623,USD,-435
386912623,USD,479
390413819,USD,3725
390413819,USD,275
390413819,USD,26
390413819,USD,68
390413819,USD,-411
390413819,USD,475
386913104,USD,3397
386913104,USD,148
386913104,USD,-450
386913104,USD,523
386913395,USD,499
386913395,USD,-489
386913395,USD,197
386913395,USD,4200
386912898,USD,4631
386912898,USD,453
386912898,USD,-443
386912898,USD,209
390413217,USD,498
390413217,USD,-477
390413217,USD,71
390413217,USD,49
390413217,USD,120
390413217,USD,3365
390414873,USD,495
390414873,USD,-474
390414873,USD,123
390414873,USD,13
390414873,USD,233
390414873,USD,4583
386916759,USD,3390
386916759,USD,130
386916759,USD,-448
386916759,USD,515
386913213,USD,4768
386913213,USD,192
386913213,USD,-395
386913213,USD,447
390412933,USD,-403
390412933,USD,460
390412933,USD,152
390412933,USD,94
390412933,USD,54
390412933,USD,3763
386913440,USD,504
386913440,USD,-475
386913440,USD,201
386913440,USD,4385
386913364,USD,4384
386913364,USD,177
386913364,USD,-490
386913364,USD,510
386914691,USD,522
390414528,USD,468
390414528,USD,-421
390414528,USD,130
390414528,USD,41
390414528,USD,234
390414528,USD,4637
386913417,USD,524
386913417,USD,-449
386913417,USD,139
390413474,USD,500
390413474,USD,-434
390413474,USD,66
390413474,USD,67
390413474,USD,118
390413474,USD,3396
386913417,USD,3384
386912883,USD,494
386912883,USD,-439
386912883,USD,166
386912883,USD,4211
390413824,USD,4222
390413824,USD,411
390413824,USD,18
390413824,USD,127
390413824,USD,-477
390413824,USD,534
390413780,USD,184
390413780,USD,489
390413780,USD,-475
390413780,USD,68
390413780,USD,36
390413780,USD,3401
390413505,USD,513
390413505,USD,-449
390413505,USD,89
390413505,USD,54
390413505,USD,166
390413505,USD,4358
390413823,USD,-477
390413823,USD,527
390413823,USD,114
390413823,USD,4374
390413823,USD,416
390413823,USD,42
390414510,USD,4235
390414510,USD,262
390414510,USD,50
390414510,USD,111
390414510,USD,-483
390414510,USD,538
390413818,USD,128
390413818,USD,4647
390413818,USD,367
390413818,USD,22
390413818,USD,-394
390413818,USD,454
386916723,USD,3401
386916723,USD,437
386916723,USD,-423
386916723,USD,126
390414335,USD,4568
390414335,USD,273
390414335,USD,52
390414335,USD,91
390414335,USD,-464
390414335,USD,506
390414337,USD,182
390414337,USD,47
390414337,USD,68
390414337,USD,-431
390414337,USD,461
390414337,USD,3501
386914713,USD,535
386914713,USD,-491
386914713,USD,242
386914713,USD,4417
386912884,USD,516
386912884,USD,-486
386912884,USD,166
386912884,USD,3385
390415092,USD,521
390415092,USD,-463
390415092,USD,113
390415092,USD,61
390415092,USD,196
390415092,USD,4233
390413472,USD,512
390413472,USD,-493
390413472,USD,112
390413472,USD,23
390413472,USD,170
390413472,USD,4397
390412913,USD,532
390412913,USD,-501
390412913,USD,105
390412913,USD,60
390412913,USD,165
390412913,USD,4349
390413551,USD,4201
390413551,USD,182
390413551,USD,47
390413551,USD,137
390413551,USD,-491
390413551,USD,511
386916300,USD,490
386916300,USD,-437
386916300,USD,186
386916300,USD,4638
386914504,USD,530
386914504,USD,-470
386914504,USD,408
386914504,USD,4396
390413155,USD,167
390413155,USD,4380
390413155,USD,53
390413155,USD,90
390413155,USD,-454
390413155,USD,526
386913102,USD,-462
386913102,USD,503
386913102,USD,156
386913102,USD,4397
390413468,USD,3388
390413468,USD,114
390413468,USD,30
390413468,USD,47
390413468,USD,-393
390413468,USD,450
386912524,USD,528
386912524,USD,-466
386912524,USD,117
386912524,USD,3400
390415109,USD,4399
390415109,USD,156
390415109,USD,44
390415109,USD,132
390415109,USD,-489
390415109,USD,510
390413492,USD,3360
390413492,USD,146
390413492,USD,46
390413492,USD,88
390413492,USD,-456
390413492,USD,493
386914305,USD,-449
386914305,USD,4375
386914305,USD,246
386914305,USD,488
390412877,USD,4367
390412877,USD,200
390412877,USD,15
390412877,USD,98
390412877,USD,-466
390412877,USD,488
390412920,USD,129
390412920,USD,4238
390412920,USD,205
390412920,USD,56
390412920,USD,-483
390412920,USD,487
386913911,USD,4351
386913911,USD,280
386913911,USD,-491
386913911,USD,534
386912933,USD,206
386912933,USD,517
386912933,USD,-463
386912933,USD,4368
386914809,USD,3743
386914809,USD,147
386914809,USD,-441
386914809,USD,482
390414054,USD,3410
390414054,USD,104
390414054,USD,34
390414054,USD,51
390414054,USD,-476
390414054,USD,498
390415371,USD,112
390415371,USD,-465
390415371,USD,495
390415371,USD,4201
390415371,USD,200
390415371,USD,43
386916722,USD,4238
386916722,USD,155
386916722,USD,-503
386916722,USD,523
386914506,USD,273
386914506,USD,-486
386914506,USD,528
386914506,USD,3394
386916275,USD,498
386916275,USD,-474
386916275,USD,173
386916275,USD,4363
386914824,USD,530
386914824,USD,-477
386914824,USD,106
386914824,USD,3367
386912621,USD,497
386912621,USD,-469
386912621,USD,159
386912621,USD,4371
386913013,USD,4768
386913013,USD,179
386913013,USD,480
386913013,USD,-419
386916858,USD,4759
386916858,USD,186
386916858,USD,-438
386916858,USD,477
386913979,USD,483
386913979,USD,-480
386913979,USD,318
386913979,USD,3359
386913089,USD,479
386913089,USD,-420
386913089,USD,135
386913089,USD,3754
390413763,USD,4383
390413763,USD,232
390413763,USD,59
390413763,USD,91
390413763,USD,-445
390413763,USD,512
390413764,USD,506
390413764,USD,-461
390413764,USD,93
390413764,USD,49
390413764,USD,273
390413764,USD,4232
390413799,USD,4393
390413799,USD,417
390413799,USD,28
390413799,USD,117
390413799,USD,-488
390413799,USD,528
390414353,USD,439
390414353,USD,-440
390414353,USD,130
390414353,USD,15
390414353,USD,260
390414353,USD,4997
386912606,USD,-437
386912606,USD,492
386912606,USD,203
386912606,USD,6437
386914431,USD,3384
386914431,USD,220
386914431,USD,-473
386914431,USD,515
386912912,USD,4394
386912912,USD,207
386912912,USD,-472
386912912,USD,528
390414086,USD,4220
390414086,USD,191
390414086,USD,50
390414086,USD,109
390414086,USD,-449
390414086,USD,499
386913635,USD,3409
386913635,USD,219
386913635,USD,-432
386913635,USD,441
386916284,USD,486
386916284,USD,-475
386916284,USD,175
386916284,USD,4392
390413466,USD,4363
390413466,USD,502
390413466,USD,-463
390413466,USD,131
390413466,USD,64
390413466,USD,177
390413740,USD,143
390413740,USD,521
390413740,USD,-457
390413740,USD,46
390413740,USD,277
390413740,USD,4205
390413745,USD,4367
390413745,USD,255
390413745,USD,33
390413745,USD,139
390413745,USD,-458
390413745,USD,515
389592850,USD,1000
389592280,USD,952
389592280,USD,40
389591563,USD,959
389592280,USD,25
389592280,USD,-196
389592280,USD,249
389592293,USD,806
389591550,USD,40
389591550,USD,63
389591550,USD,-140
389591550,USD,184
389592838,USD,961
389592293,USD,53
389592293,USD,47
389591550,USD,952
389592838,USD,61
389592864,USD,194
389592850,USD,46
389592850,USD,-152
389592850,USD,34
389593067,USD,65
389593067,USD,1033
389593067,USD,216
389593067,USD,-134
389593067,USD,59
389592293,USD,198
389592838,USD,38
389592838,USD,-173
389592838,USD,193
389592850,USD,215
389592281,USD,58
389592281,USD,-102
389592281,USD,137
389592260,USD,211
389595175,USD,33
389592260,USD,34
389592260,USD,787
389595175,USD,969
389595175,USD,29
389592260,USD,58
389595175,USD,182
389595175,USD,-92
389591563,USD,48
389591563,USD,17
389592281,USD,62
389592281,USD,771
389591563,USD,-129
389592864,USD,51
389592864,USD,53
389592864,USD,762
389591563,USD,187
389592311,USD,842
389591788,USD,962
389591788,USD,62
389591788,USD,-112
389591788,USD,119
389591788,USD,42
389595145,USD,163
389592311,USD,231
389592311,USD,30
389592311,USD,58
389595101,USD,282
389595101,USD,-271
389595101,USD,62
389592595,USD,1274
389592595,USD,57
389592595,USD,24
389592595,USD,237
389595101,USD,1225
389594973,USD,58
389594973,USD,194
389595101,USD,56
389594973,USD,-172
389594973,USD,50
389594973,USD,1246
389595141,USD,201
389595141,USD,-166
389595141,USD,57
389595141,USD,36
389595141,USD,1218
389595154,USD,184
389592259,USD,986
389592259,USD,274
389592259,USD,15
389592259,USD,45
389592999,USD,175
389592999,USD,-142
389592999,USD,806
389592999,USD,42
389592999,USD,23
389592566,USD,35
389592566,USD,1237
389595154,USD,1010
389595145,USD,996
389595145,USD,29
389595145,USD,48
389595145,USD,-81
389592597,USD,1039
389595140,USD,1208
389595140,USD,51
389595140,USD,62
389595140,USD,-169
389592251,USD,66
389595140,USD,226
389595154,USD,44
389592251,USD,133
389592596,USD,249
389592251,USD,-103
389592596,USD,16
389592596,USD,23
389592596,USD,1249
389595154,USD,61
389592597,USD,43
389595185,USD,38
389595185,USD,1256
389592597,USD,234
389595156,USD,431
389595156,USD,21
389595156,USD,18
389595156,USD,1203
389592597,USD,25
389595185,USD,254
389592966,USD,-73
389592966,USD,36
389592966,USD,17
389595185,USD,30
389592542,USD,1229
389592542,USD,59
389592542,USD,37
389592542,USD,-132
389592966,USD,130
389592542,USD,178
389592566,USD,382
389592566,USD,14
389592966,USD,838
389591736,USD,236
389591736,USD,54
389591736,USD,53
389591736,USD,1270
389594893,USD,24
389594893,USD,28
389594893,USD,1007
389594893,USD,226
389592957,USD,131
389592957,USD,-100
389592208,USD,52
389592208,USD,-274
389592208,USD,57
389592251,USD,55
389592208,USD,304
389592251,USD,810
389592957,USD,16
389592957,USD,60
389592957,USD,814
389592208,USD,979
389592853,USD,1008
389592853,USD,63
389592235,USD,-151
389592853,USD,208
389592853,USD,-149
389592853,USD,58
389595130,USD,57
389595130,USD,1009
389595130,USD,52
389595130,USD,-85
389595130,USD,147
389592998,USD,51
389592998,USD,-222
389592998,USD,265
389592998,USD,30
389595144,USD,196
389595144,USD,-155
389595144,USD,39
389595144,USD,47
389595144,USD,1280
389592998,USD,1035
389592235,USD,972
389592235,USD,41
389592235,USD,15
389592567,USD,1003
389592950,USD,-173
389592950,USD,198
389592950,USD,50
389595174,USD,1215
389592950,USD,30
389595174,USD,26
389595174,USD,30
389595174,USD,-214
389592235,USD,239
389592968,USD,1054
389592968,USD,34
389592968,USD,50
389592968,USD,-135
389592968,USD,194
389592567,USD,325
389592567,USD,50
389592567,USD,66
389593242,USD,53
389592338,USD,63
389592338,USD,-231
389593242,USD,766
389592950,USD,1244
389595131,USD,214
389593242,USD,44
389595131,USD,-185
389595131,USD,43
389595131,USD,66
389595131,USD,1245
389593242,USD,-82
389593242,USD,117
389592338,USD,1042
389592338,USD,41
389592854,USD,202
389592854,USD,-145
389592854,USD,55
389592854,USD,24
389592854,USD,1017
389592291,USD,55
389592291,USD,1023
389592291,USD,39
389592291,USD,265
389592338,USD,314
389594892,USD,39
389594892,USD,277
389594892,USD,50
389594892,USD,1283
389595102,USD,-259
389595102,USD,315
389595102,USD,1226
389595102,USD,28
389595102,USD,18
389592865,USD,993
389592865,USD,63
389592865,USD,63
389592865,USD,405
389592852,USD,140
389592852,USD,-92
389592214,USD,-187
389592214,USD,279
389592214,USD,998
389592214,USD,18
389592214,USD,25
389592852,USD,31
389592239,USD,-121
389592239,USD,153
389592239,USD,42
389592239,USD,801
389592239,USD,28
389595174,USD,264
389592863,USD,36
389592863,USD,950
389592863,USD,52
389593839,USD,1092
389593839,USD,55
389593839,USD,55
389593839,USD,261
389592863,USD,265
389592852,USD,60
389592852,USD,762
389594961,USD,40
389594961,USD,26
389594961,USD,1211
389594961,USD,-164
389592585,USD,960
389592585,USD,48
389594961,USD,208
389592585,USD,66
389594962,USD,50
389594962,USD,35
389594962,USD,-99
389594962,USD,160
389594962,USD,957
389592978,USD,194
389592978,USD,66
389592978,USD,34
389592978,USD,812
389592250,USD,64
389592250,USD,37
389592250,USD,1018
389592250,USD,-184
389592250,USD,224
389592213,USD,54
389592213,USD,973
389592213,USD,48
389592213,USD,-231
389592213,USD,263
389592555,USD,161
389592550,USD,1229
389592550,USD,56
389593080,USD,144
389593080,USD,-97
389593080,USD,39
389593080,USD,17
389592550,USD,16
389593080,USD,800
389592550,USD,-141
389592550,USD,191
389594960,USD,49
389594960,USD,65
389594960,USD,1222
389591551,USD,-150
389591551,USD,219
389593228,USD,955
389592979,USD,1034
389592979,USD,43
389592979,USD,34
389592979,USD,417
389592345,USD,159
389593228,USD,212
389593228,USD,-147
389593228,USD,70
389593228,USD,40
389592997,USD,-209
389592997,USD,260
389592345,USD,849
389592345,USD,59
389592345,USD,29
389592345,USD,-107
389592585,USD,-100
389592585,USD,163
389592343,USD,41
389592343,USD,1030
389592343,USD,34
389592343,USD,-234
389592343,USD,262
389592555,USD,-104
389592555,USD,26
389592555,USD,64
389592555,USD,1042
389592967,USD,1058
389592339,USD,162
389592339,USD,-114
389592967,USD,18
389592967,USD,20
389592967,USD,-162
389592339,USD,61
389592339,USD,35
389591798,USD,186
389592339,USD,825
389592997,USD,1027
389592997,USD,58
389592997,USD,66
389592967,USD,199
389591798,USD,1195
389591798,USD,49
389591798,USD,30
389591798,USD,-177
389592964,USD,-144
389592964,USD,187
389592964,USD,46
389592964,USD,48
389592964,USD,1033
389592981,USD,284
389592981,USD,36
389592840,USD,125
389592840,USD,-96
389592840,USD,54
389592840,USD,27
389592337,USD,15
389592337,USD,284
389592337,USD,-246
389592337,USD,29
389592337,USD,1026
389591800,USD,972
389591800,USD,56
389591800,USD,17
389591800,USD,-126
389591800,USD,128
389592207,USD,45
389592207,USD,953
389592969,USD,858
389592840,USD,784
389593241,USD,963
389593241,USD,57
389592969,USD,171
389592969,USD,-76
389592969,USD,36
389592969,USD,24
389593241,USD,38
389591711,USD,274
389591711,USD,-190
389591711,USD,67
389591711,USD,67
389591711,USD,1227
389593241,USD,-138
389593241,USD,206
389592819,USD,166
389592819,USD,42
389592819,USD,63
389592819,USD,-116
389592819,USD,761
389592841,USD,960
389592841,USD,22
389592842,USD,206
389592842,USD,-137
389592842,USD,67
389592842,USD,67
389592842,USD,983
389592563,USD,272
389592261,USD,68
389592563,USD,49
389592261,USD,46
389592261,USD,962
389592563,USD,58
389592563,USD,1196
389595103,USD,28
389592915,USD,54
389595103,USD,968
389592915,USD,30
389592915,USD,804
389592915,USD,229
389592261,USD,412
389591705,USD,64
389591705,USD,310
389591705,USD,-252
389591705,USD,39
389591705,USD,1238
389592258,USD,999
389595128,USD,203
389595128,USD,-164
389595128,USD,39
389595128,USD,51
389595128,USD,1216
389592258,USD,54
389592258,USD,32
389592258,USD,268
389592812,USD,978
389592812,USD,54
389592812,USD,31
389592812,USD,-272
389592812,USD,275
389593840,USD,1093
389593840,USD,49
389593840,USD,33
389593840,USD,256
389593066,USD,217
389593066,USD,-144
389593066,USD,61
389593066,USD,32
389593066,USD,1049
389591737,USD,1039
389591737,USD,219
389591737,USD,43
389591737,USD,30
389592843,USD,152
389592843,USD,-78
389592843,USD,41
389592843,USD,26
389592843,USD,786
389592207,USD,315
389592207,USD,-231
389592207,USD,43
389593078,USD,183
389592583,USD,1230
389592583,USD,21
389592583,USD,25
389592583,USD,-203
389592583,USD,255
389595142,USD,1002
389595142,USD,62
389593078,USD,1043
389593078,USD,48
389593078,USD,45
389593078,USD,-167
389595142,USD,169
389595142,USD,12
389595142,USD,-97
389591712,USD,27
389591712,USD,231
389591712,USD,-192
389591712,USD,34
389591712,USD,1196
389592955,USD,67
389591799,USD,27
389591799,USD,1234
389591799,USD,54
389592955,USD,198
389592955,USD,-146
389592955,USD,22
389592955,USD,1001
389591799,USD,195
389591799,USD,-170
389595152,USD,1214
389595152,USD,21
389595152,USD,32
389595152,USD,250
389593240,USD,227
389593240,USD,-172
389593240,USD,25
389593240,USD,62
389593240,USD,949
389592247,USD,59
389592247,USD,-139
389592565,USD,1214
389592565,USD,24
389592247,USD,991
389592247,USD,34
389592247,USD,226
389592310,USD,268
389592818,USD,956
389592818,USD,17
389592818,USD,58
389592818,USD,-228
389592818,USD,275
389592249,USD,226
389592249,USD,-174
389592249,USD,41
389595132,USD,205
389595132,USD,-174
389592236,USD,778
389592236,USD,11
389595132,USD,45
389595132,USD,33
389595132,USD,1203
389592980,USD,1023
389592867,USD,319
389592867,USD,11
389592867,USD,20
389592867,USD,773
389592236,USD,64
389592980,USD,30
389592980,USD,13
389592980,USD,402
389592236,USD,-115
389592236,USD,159
389592565,USD,30
389592565,USD,384
389592310,USD,54
389591562,USD,220
389591562,USD,-180
389591562,USD,61
389591562,USD,57
389591562,USD,996
389592249,USD,1005
389592249,USD,39
389592885,USD,143
389592885,USD,774
389592885,USD,43
389592885,USD,22
389592885,USD,-97
389592914,USD,236
389592914,USD,27
389592914,USD,47
389592914,USD,1036
389592913,USD,1042
389592913,USD,70
389592913,USD,46
389592913,USD,269
389592551,USD,1218
389592551,USD,22
389592551,USD,64
389592551,USD,-163
389592551,USD,185
389591787,USD,1245
389591787,USD,20
389591787,USD,24
389591787,USD,-168
389591787,USD,218
389592841,USD,50
389592896,USD,1001
389592896,USD,34
389592896,USD,55
389592896,USD,278
389592976,USD,239
389592976,USD,38
389592976,USD,55
389592976,USD,1039
389592584,USD,1202
389592841,USD,-146
389592841,USD,191
389592584,USD,63
389592584,USD,52
389592584,USD,-187
389592584,USD,232
389595133,USD,121
389595133,USD,-96
389595133,USD,999
389595133,USD,55
389595133,USD,36
389592954,USD,813
389592954,USD,54
389592851,USD,227
389595155,USD,1228
389595155,USD,59
389595155,USD,62
389595155,USD,432
389592851,USD,-144
389592851,USD,35
389592851,USD,53
389592851,USD,988
389592954,USD,172
389592310,USD,1019
389592310,USD,21
389592246,USD,-134
389592246,USD,208
389592246,USD,58
389592246,USD,63
389592246,USD,954
389592954,USD,29
389592954,USD,-97
389595143,USD,210
389595143,USD,-138
389595143,USD,1258
389595143,USD,21
389595143,USD,63
389595153,USD,224
389595153,USD,51
389595153,USD,27
389595153,USD,1219
389595129,USD,26
389592866,USD,970
389592866,USD,44
389595129,USD,14
389592866,USD,65
389592866,USD,387
389595129,USD,1208
389595129,USD,191
389595129,USD,-147
389592813,USD,762
389593229,USD,972
389592813,USD,41
389592813,USD,24
389593229,USD,178
389593229,USD,-179
389593229,USD,40
389593229,USD,56
389593010,USD,233
389593010,USD,53
389593010,USD,43
389593010,USD,1091
389592813,USD,-110
389592813,USD,146
389594974,USD,961
389594974,USD,14
389594974,USD,19
389594974,USD,-93
